url,title,product,author,votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OhiIAE,The ability to put in line breaks when editing messages in Esignature packages without using HTML.,Conga Contracts,Joshua Van Tassel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OkOIAU,Order splitting needs to support price ramps!,Conga Order Management,Kirk Wessman,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxWIAU,'No Proration on Renewal' settings on Billing preference level,Conga Billing,Saurabh Pancholi,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P9vIAE,I think it would be helpful to be able to pull Generated Quote and SBQQ Quote Documents from where they are stored. Another idea would be to have an Esignature plugin that works with CPQ..,,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OY0IAM,Control file name for items uploaded by signer,,David Vernall,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMBIA2,Opt Out Option for DocuSign Summary Document,Conga Contracts,Andrew Shriver,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtNIAU,Grid Usage Report - Description of action,Conga Grid,Michelle Brannan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXzIAM,Greater notification email customization (especially transaction ID),,David Vernall,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMUIA2,Need the ability to add myself as an administrator to document packages/DocuSign envelopes that I did not originate,Conga Contracts,Angel Guma,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ot9IAE,Conga Sign Date Write Back Tag,,Michael Overman TS,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OIsIAM,Sequential tabbing,,Abi Flores,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OimIAE,Possibility of extending field length for Apttus_Config2__NetAdjustmentPercent__c,Pricing & Promotions,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OilIAE,Conga Grid,Quoting,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2LIAU,Inconsistent behaviour when we implement recommendation callback class,Quoting,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXyIAM,Save progress for signer,,David Vernall,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON8IAM,Default Expiration Email Format,,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrvIAE,Make Sign write back pick list tags work when it references a references a child object.,,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhsIAE,Editing the email content.,,Josie Panergo,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhdIAE,Make Contracts for Salesforce do my job for me.,Conga Contracts for salesforce,Josh Sangster,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OIrIAM,Conga sign transaction status should be the same as the audit trail.,,Abi Flores,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrMIAU,"The ability to change the view of the Sign UI, based on the specific tablet/mobile device being used.",,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWzIAM,"The possibility to hide tags or make them more transparent, for contract visibility",,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Op6IAE,Replicate RoutingType parameter for AdobeSign,,Mark Turner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P16IAE,Testing orchestrate idea creation,,Ramya Dasaratha,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWyIAM,Conga Contracts to publish SPF record,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVkIAM,Option to show partially assigned documents  in salesforce,,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMTIA2,I’d like the Assign Contract wizard to update the Company Name in both the title of the contract AND the Original Company field on the contract profile.,Conga Contracts,Angel Guma,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdcIAE,Would like the ability to include bounce back emails in the messaging thread,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdbIAE,Would like the search dropdown list to be displayed in alphabetical order,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdaIAE,Would like for date fields to be included in the search filters dropdown on the All Contracts page,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdZIAU,All Columns available on the document packages page to be selected for search,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUdIAM,Contract tree navigation,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUcIAM,Filtering columns in Contract List view,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUbIAM,Uploading documents once to multiple places,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUaIAM,Link Contracts,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUZIA2,Notification control,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUYIA2,Bulk edit metadata fields,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUXIA2,Favourites tab,Conga Contracts,Chloe Bevan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUVIA2,SoftBank  :   Cart -> Change Service1 column's width dynamic.,Quoting,Chintan Jani-1,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWxIAM,Have 'Required' forms on requests need at least one field filled out prior to submission,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON7IAM,Conga sign UI functionality,Conga Sign,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrLIAU,Show error message when copy/pasting invalid data into required field in Grid.,Conga Grid,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhXIAU,Option to choose attachments from Files related list or Document versions after cliclking send for signatures button,Conga Sign,Joseph Franklin,5 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OueIAE,Improvement for Contact search function when using Conga Email templates,Conga Composer,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhhIAE,The ability to add the ‘Missing Parent’ tickbox to a request form.,Conga Contracts,Joshua Van Tassel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxkIAE,Conga Contracts-  Docusign Template Utilization,Conga Contracts,Shefa S.,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWwIAM,New language requests,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OPWIA2,Auto Place Tags,Conga Sign,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OW0IAM,Add Conga Sign screen content controls,Conga Sign,Chris Shelor,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OudIAE,Ability to Increase Size of Write back Checkbox,Conga Sign,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OmDIAU,Send notification emails per signing role,Conga Sign,Lindsey Covington,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OmCIAU,Add additional languages,Conga Composer,Lindsey Covington,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OmBIAU,Ability for macros to execute in Composer,Conga Composer,Lindsey Covington,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OTYIA2,"Include ""Account"" in the search results",X-Author for Contracts,Carrie Bellio,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oz1IAE,Single report for records and subset of.,Conga Composer,Penny Long,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OSKIA2,Add the Number of Views to outgoing data,Conga Collaborate,Bryan Johnson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OmAIAU,Rowburner functionality for Excel,Conga Composer,Lindsey Covington,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Om9IAE,Company Stamp for In Person Signer,Conga Sign,Lindsey Covington,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008ONcIAM,Validation and message for Attribute text pattern matching during quote configuration,Quoting,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtwIAE,Naming conventions of Document Version object and its child object,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Og2IAE,Lightning Component Fixes,Conga Composer,Jimmy Wenham,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONLIA2,Comply with Docusign setting to not send Activation emails,Conga CLM (fka Apttus CLM),Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OruIAE,"Change the limitation in visual force pages- Collection size 1,036 exceeds maximum size of 1,000.",Conga Composer,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Od0IAE,Reporting on Approval Criteria and Assignee,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Jai Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2SIAU,"When Quote is synchronized with opportunity, there is no Error or Success message",Quoting,Swapnil Bhandarkar,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrKIAU,Localization of Lightning Component UI - CQG,Conga Composer,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWvIAM,Add a new Location options in Company Profiles,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OikIAE,Date format,X-Author for Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXHIA2,User Creation Date Report,Conga Contracts,Cristina P.,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P0MIAU,Support Date picker in X-Author 2.0,X-Author for Contracts,Prabakar M,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVjIAM,Send documents via phone text messages,Conga Sign,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJHIA2,Ability to restrict email notification on Activation,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OvzIAE,Provide a custom setting to stop sending an email when Finalizing a configuration.,Quoting,Ronak Dhokai,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OkBIAU,Outlook and Composer Integration - Requested by customer under case #: 00777834,Conga Composer,Kharl Cultura,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OucIAE,Email attachment converted to PDF,Conga Composer,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLHIA2,"Add ""Require Drawn Signature"" as Business Unit setting",Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1AIAU,Parallel Review: Ability to add business heads and legal in copy as an FYI to the mail through CC/BCC,Conga Contracts,Ranjeet Mahajan,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTCIA2,Non licensed users ability to view at least the status of the Conga Sign transaction,Conga Sign,Carlo Sanchez,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OViIAM,Integrate to a webform,Conga Sign,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OijIAE,Reprice Quote button not taking New PLI,Pricing & Promotions,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwsIAE,Expose Contract Responsibility/Person Fields in ALL Request Profile Rule Actions,Conga Contracts,Sandra Green,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3VIAU,Receive email once request is canceled,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONKIA2,Increase the length of the TEXT Content on template object from 32768 to 131072,Conga CLM (fka Apttus CLM),Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWuIAM,Ability to create sub folders on the Contract>Documents link section.,Conga Contracts,Corey Purdy,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OWtIAM,enhanced formatting functionality within Conga Messaging,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON6IAM,Is there any way to add clickable links to documents sent from Conga Sign before Customer Signs,Conga Sign,Angelie Camasis,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008P4AIAU,Create a new Parameter to print multiple copies,Conga Composer,Tracy Cannon,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3UIAU,Type ahead in Hebrew,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OvkIAE,Custom Email Templates (remove/edit standard text),Conga Sign,Rodolphe Malaguti,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OyYIAU,column width adjustability on cart,Quoting,Nirmal Kalthiya,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OfoIAE,OCC for Partner Community,Conga CLM (fka Apttus CLM),Jigar Naik,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OubIAE,Notification for incorrect email address,Conga Sign,Nathan Kirwood,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Om8IAE,Remove Toggle Lightning/Chatter,Conga Grid,Lindsey Covington,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXhIAM,Add reminder emails to the audit trail,Conga Sign,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXgIAM,Allow a manual update of the transaction record to cancel the transaction,Conga Sign,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OinIAE,XAC plugin should also be supported/working in Windows'11,X-Author for Contracts,Karan Matlani,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OXfIAM,"Allow headers, footers and Page Numbering to continue when merging and a static doc with a template",Conga Composer,Darren Plant,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVhIAM,Button Update History Save in  Salesforce Lightning Notes,Conga Composer,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Og1IAE,CFS Mobile Compatibility,Conga Contracts for salesforce,Jimmy Wenham,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P49IAE,Upload existing contracts portal,Conga Contracts,Tracy Cannon,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMMIA2,dynamically pull in documents based off lead criteria,Conga Sign,Andy Quach,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWLIA2,Customer wants  Kanban and Grid to sync with one another,Conga Grid,Cody Fullinwider,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJ5IAM,Cart Support for Salesforce Console Apps,"Configure, Pricing, Quoting (Conga CPQ elements, fka Apttus CPQ)",Ahmad Khalifa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OlWIAU,Batch out put file will be sorted ascendingly,Conga Composer,Lawrence Dela Cruz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OkAIAU,Unable to configure auto-numbering of Conga Template records - Case #: 00776338,Conga Composer,Kharl Cultura,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhgIAE,API to populate the Manager or Department fields when creating or updating a User.,Conga Contracts,Joshua Van Tassel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OPVIA2,Regex for tag formatting,Conga Sign,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJGIA2,Availability to set multiple context user on same org for CLM and Approval Products.,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrJIAU,Selecting a different view (other than the default) after drilling up/down from another record in Grid.,Conga Grid,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2KIAU,After Clicking on Terminate redirect user back to Installed product,Conga Subscription Management (fka Asset Based Ordering),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2JIAU,"On the Confirm swap screen in cart, a message/notification should be displayed to user in the popup screen",Conga Subscription Management (fka Asset Based Ordering),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P12IAE,Capability to pull the documents uploaded as part of signature.,Conga Collaborate,Ramesh Somagattu,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OlVIAU,Add attachments button on lightning component.,Conga Composer,Lawrence Dela Cruz,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OiiIAE,Importing Offline Doc & also with Check-In/Check-Out,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrIIAU,Prevent email security systems from scanning document links,Conga Collaborate,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OrHIAU,Redirect signers to a specific page on a company website after a document has been signed.,Conga Collaborate,Matt Penrod,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWsIAM,Conga Contracts request for an option to export additional forms in a readable format,Conga Contracts,Corey Purdy,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONJIA2,For XAC 1.0 ; show warning message while creating new clause,X-Author for Contracts,Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OtmIAE,cart lines emissions display,Pricing & Promotions,Mouli Kommineni,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOWIA2,Composer/Trigger Daily Limit Email Notification,Conga Composer,Ben Racine,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ok1IAE,Remove Send for Negotiation sender email from CC,Conga Contracts for salesforce,Kevin Singleton,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OTvIAM,A way to control what emails a recipient receives.,Conga Sign,Cecille Joyce Palma,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OeuIAE,Need to Group steps for the Consolidate Approvals and Consolidate Notifications,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Jay Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONIIA2,Provide Permission sets to control the Merge Document Actions on CLM,Conga CLM (fka Apttus CLM),Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3xIAE,Template Builder Improvements,Conga Composer,Tiffany Kroner,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLGIA2,Allow Guided Signing Pointer Size Configuration,Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMLIA2,pull merge filed data from excel  on powerpoint chart,Conga Composer,Andy Quach,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMKIA2,add multiple tables in one slide on power point,Conga Composer,Andy Quach,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OvyIAE,Prove a custom setting to just see pdf files when performing send for eSignature.,Conga CLM (fka Apttus CLM),Ronak Dhokai,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OUUIA2,Gartner Request: Provide ability to show custom message/validation on SWAP or Termination action,Conga Subscription Management (fka Asset Based Ordering),Chintan Jani-1,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OVgIAM,Template folder in Composer UI,Conga Composer,Christine Alcansado,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLFIA2,Show Grids in Screen Flows,Conga Grid,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdYIAU,Would like to see Company Name on Elastic Search Results within the Documents Tab,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OcZIAU,Please update Contract Agreement statuses sequence  in activties related section,Conga Contracts for salesforce,Happy Kumari,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OSJIA2,Adjust Page Number Placement in Footer section of PDF,Conga Collaborate,Bryan Johnson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMJIA2,Object limit increase,Conga Composer,Andy Quach,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhfIAE,Ability to use a field on a main contract request form as a condition for a profile rule on an additional form.,Conga Contracts,Joshua Van Tassel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONHIA2,User is not allowed to be deactivated if Back Up Admin User not defined under Approval System Properties,Conga Approvals (fka Apttus Intelligent Workflows and Approvals),Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON5IAM,Merge Field Output Numbering,Conga Composer,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMIIA2,add a checkbox to the cancellation modal: Don't Send Notification.,Conga Sign,Andy Quach,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OhWIAU,Prevent creation of multiple DocuSign envelopes at the same time,Conga CLM (fka Apttus CLM),Joseph Franklin,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ok9IAE,Customer with case number 00772574 is requesting the features below:,Conga Grid,Kharl Cultura,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ok8IAE,Customer is asking for some Conga Sign Modifications.,Conga Sign,Kharl Cultura,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1qIAE,Tables of Attributes,Configuration,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P1pIAE,Improved Multi-instantiation,Configuration,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWRIA2,Add 'Parameter Description' field on Conga Solution Page,Conga Composer,Colton Lederer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONGIA2,Adding an READ ONLY clause on generated agreement document,X-Author for Contracts,Ankur Prasad,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdXIAU,Show which users made changes in the View Redlines Screen,Conga Contracts for salesforce,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxfIAE,Sync With Opportunity Using Config Line Items,Quoting,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxeIAE,Limitation with Template Generation with Config Line Item,X-Author for Contracts,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxdIAE,Status Of copyProductConfiguration API  (Clone Quote),Quoting,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ot8IAE,Document Name Field on Conga Sign Transaction record,Conga Sign,Michael Overman TS,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxcIAE,(Duplicate) Limitation with Template Generation with Config Line Item,Quoting,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONsIAM,Pass a Dataset from Salesforce Flow into Composer,Conga Composer,Ashley Hammer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OxbIAE,(Duplicate) Status Of copyProductConfiguration API,Quoting,Shahid Ali,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ok7IAE,Requesting the DOCX limit for Send and Review or Parallel Review increased from 10MB to 20MB (Ideally 30MB),Conga CLM (fka Apttus CLM),Kharl Cultura,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Ok6IAE,Composer the DOCX limit to be increased from 40MB to 60MB,Conga Composer,Kharl Cultura,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OwrIAE,Allow Flow Update Steps to Update Contract Responsibilities,Conga Contracts,Sandra Green,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OO1IAM,Conga Mix Forms / Adding Feature/Functionality to have Different Form Group Categories,Conga CLM (fka Apttus CLM),Atta Mmorosa,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OodIAE,Ability to customise the Conga Sign Email template with our own marketing material,Conga Sign,Marisa Seeto,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OOrIAM,Allow users to specify format for the generated Coupons,Pricing & Promotions,Bhavin Mistry,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OyzIAE,Adobe agreement Naming convention is not supported based on Agreement template,Conga CLM (fka Apttus CLM),Pavan Kumar,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OyyIAE,Adobe agreement Naming convention is not supported based on Agreement template,Conga CLM (fka Apttus CLM),Pavan Kumar,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Ow1IAE,Clause references on the section,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P2IIAU,To add internal users to DocuSign Recipient Object,Conga CLM (fka Apttus CLM),SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OMHIA2,Account update from Grid,Conga Grid,Andy Quach,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Oy3IAE,"""assign to all""  for quote collaborator",Quoting,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OczIAE,Ability to split assets in a service cart based on granular and specific criteria,Configuration,Jai Patel,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OSIIA2,Add a Parameter for PDFs to set editing restrictions,Conga Composer,Bryan Johnson,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3TIAU,effective date staying the same on coterminous child agreements,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ORrIAM,"Make Smart Search smarter by allowing a user to determine whether or not ""fuzzy"" match in search results",Conga Contracts,Brian Gertsch,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OdWIAU,Ability to send out reminder emails on requests waiting approval,Conga Contracts,Jake Teixeira,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P6XIAU,bulk upload executed contracts into Apttus in PDF format without having to go through setting up an excel spreadsheet,Conga Contracts,Craig William,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ONrIAM,Add the audit trail details to bottom of signed document.,Conga Sign,Ashley Hammer,4 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008Og8IAE,Auto Swap of option based on attribute and Asset option,Conga Digital/E-Commerce,Jiten Chandaria,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008ON4IAM,Supported Parameters for the Composer Lightning Component,Conga Composer,Angelie Camasis,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008P3SIAU,Business holidays taken into account within flow duration,Conga Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OWQIA2,Export to csv,Conga Composer,Colton Lederer,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008Om7IAE,Landscape fit entire page,Conga Collaborate,Lindsey Covington,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OlUIAU,WB Tags w/ merge field not working on PDF Templates,Conga Sign,Lawrence Dela Cruz,2 Votes
https://community.conga.com/s/ideadetail?id=087Dm0000008OJSIA2,Feature to Make clauses read only while adding from playbook under X-Author Contracts tab,X-Author for Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OJRIA2,Feature to Make clauses read only while adding from playbook under X-Author Contracts tab,X-Author for Contracts,SF Integration Service Account,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OLEIA2,eNotarization Functionality,Conga Sign,Amy Reams,1 Vote
https://community.conga.com/s/ideadetail?id=087Dm0000008OvxIAE,Enable Revalidation for the changes in the Attributes.,Configuration,Ronak Dhokai,1 Vote
